name,model,bedrooms,bathrooms,district,region,planning_area,subszone,lat,lng,freehold,since_built_year,no_of_units,area_size,since_listing_month,additional_rooms,price
0,2,3,2.0,5384516.552978626,1,6349252.044609666,3907440.425531915,1.2952856447523702,103.838567440302,1,62.0,51.0,915.0,4,0,2567400.0
0,3,2,2.0,1391670.736086176,0,1340339.6103896103,1192865.2173913044,1.41117338423907,103.831737758337,0,9.0,608.0,1034.0,11,0,1067000.0
1,2,4,6.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,7244.0,5,0,24456100.0
0,2,5,6.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30859093723545,103.838674160874,1,9.0,158.0,4542.0,6,0,9487500.0
0,3,1,1.0,1293460.2150537635,0,1199530.0,1170022.0779220778,1.42792939226842,103.785438307076,0,8.0,689.0,527.0,5,0,679800.0
0,2,1,1.0,2044309.4533029613,1,3543962.2532894737,1991646.5277777778,1.2766295341073302,103.829105212029,0,92.0,1074.0,527.0,3,0,1378300.0
0,3,2,2.0,3103501.436031332,1,3805257.0276497696,3950115.9223300973,1.29999591967323,103.903100616219,0,8.0,383.0,969.0,6,0,1978900.0
0,3,2,2.0,1614645.7483838885,0,1434901.4705882352,1493898.75,1.4050355498282598,103.900043751612,0,7.0,882.0,1001.0,15,0,1284800.0
0,2,3,2.0,1369109.4515752625,0,1552352.9032258065,1504939.779005525,1.36681596519229,103.775037535579,0,92.0,460.0,1012.0,4,0,1727200.0
1,2,1,1.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,710.0,6,0,1831700.0
0,3,1,1.0,1991224.1223103057,1,2535026.006904488,2017378.313253012,1.3382224855350802,103.781375965144,0,33.0,215.0,506.0,3,0,1098900.0
0,3,4,4.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.24297424636053,103.839164641252,0,11.0,124.0,2390.0,4,0,4864200.0
0,3,1,1.0,1275588.2037533512,0,1804856.8767908309,1295123.3009708738,1.38653998627,103.869207772374,0,7.0,276.0,528.0,6,0,858000.0
0,2,3,2.0,1391670.736086176,0,1483697.049180328,1535318.4466019417,1.43919858389734,103.829104449216,0,92.0,448.0,904.0,3,0,1474000.0
0,3,2,2.0,5384516.552978626,1,6349252.044609666,3907440.425531915,1.29474075956073,103.836583709306,1,8.0,376.0,807.0,4,0,2508000.0
0,3,4,4.0,3103501.436031332,1,3805257.0276497696,4248308.064516129,1.2983271637053,103.893447598793,1,1.0,56.0,2820.0,4,0,7889200.0
0,2,4,5.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.31590666330907,103.839947799817,1,19.0,24.0,3347.0,6,0,7480000.0
0,3,1,1.0,3103501.436031332,0,1597532.42506812,1846157.3134328357,1.31085091680706,103.914056701875,1,7.0,222.0,635.0,4,0,1188000.0
0,2,1,1.0,1391670.736086176,0,1340339.6103896103,1388874.358974359,1.42830689959131,103.836824410465,0,4.0,920.0,431.0,11,0,847000.0
0,3,1,1.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.28617084485828,103.839567626644,0,2.0,396.0,495.0,4,0,1320000.0
0,3,3,2.0,5384516.552978626,1,2291590.434782609,2229222.3214285714,1.29987982178361,103.846414189196,0,-1.0,188.0,947.0,3,0,2901800.0
0,0,3,3.0,1369109.4515752625,0,1552352.9032258065,1240684.154348438,1.38987346975861,103.770270004042,0,8.0,602.0,1108.0,3,0,1375000.0
0,3,2,2.0,1464337.8330373003,0,1597532.42506812,1624455.4455445544,1.33780921329804,103.930957548361,0,10.0,437.0,850.0,3,0,1295800.0
0,2,5,4.0,5384516.552978626,1,6349252.044609666,16572637.777777778,1.30315428073007,103.829577548446,1,7.0,40.0,9494.0,5,0,59526500.0
0,2,1,1.0,3478224.1852487135,1,4528125.863723609,3044893.1558935363,1.29916295967817,103.857859536947,0,5.0,660.0,420.0,6,0,1320000.0
0,2,3,3.0,3103501.436031332,1,3805257.0276497696,3950115.9223300973,1.29980838493639,103.898492758597,1,1.0,92.0,1399.0,4,0,3615100.0
0,3,5,4.0,1443190.826873385,0,1474056.5557729942,1726299.0990990992,1.34503342838494,103.946749425598,0,62.0,2203.0,1711.0,4,0,2642200.0
0,2,3,3.0,1614645.7483838885,0,1425021.0,1355300.003340501,1.39175181491889,103.904254875951,0,20.0,490.0,1195.0,6,0,1133000.0
1,2,1,1.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,775.0,6,0,2036900.0
0,2,3,4.0,5384516.552978626,1,8152532.605729877,18784867.346938774,1.31141379857615,103.83596636492202,1,10.0,56.0,2756.0,4,1,9350000.0
0,2,4,4.0,3478224.1852487135,1,4528125.863723609,3044893.1558935363,1.29850522262382,103.857088439281,0,92.0,558.0,1442.0,4,0,4180900.0
0,2,1,1.0,1472142.6853707414,1,1506564.6327683616,1445918.6046511629,1.31286931612854,103.885753141885,1,7.0,34.0,441.0,4,0,748000.0
0,0,5,2.0,1614645.7483838885,0,1425021.0,1391585.5670103093,1.3971287294586203,103.892537329675,0,92.0,548.0,1722.0,4,0,2083400.0
0,3,4,3.0,1991224.1223103057,1,2535026.006904488,3110807.6923076925,1.3199936085873898,103.778001782487,1,44.0,623.0,3727.0,12,0,4290000.0
0,2,5,2.0,5384516.552978626,1,6349252.044609666,4096746.6666666665,1.29715028260158,103.831958223359,1,46.0,92.0,2605.0,12,0,11976800.0
0,2,4,3.0,5384516.552978626,1,6349252.044609666,4096746.6666666665,1.2972590729906102,103.831023686317,1,46.0,540.0,1582.0,3,0,4070000.0
0,3,1,1.0,1743462.156448203,1,1798508.9201877934,1661511.3207547169,1.33848269211186,103.86884654560998,0,1.0,805.0,463.0,4,0,1166000.0
0,2,4,5.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.2829614865958898,103.839814598308,0,92.0,774.0,2788.0,4,0,9460000.0
0,3,2,2.0,1671637.4331550803,1,1798508.9201877934,1617484.9462365592,1.33933820986766,103.851224736347,0,3.0,578.0,678.0,4,0,1485000.0
0,2,3,1.0,1614645.7483838885,0,1804856.8767908309,1728017.0731707318,1.36629534739616,103.874480824591,0,-1.0,1052.0,861.0,4,0,1555400.0
0,3,3,2.0,1464337.8330373003,0,1597532.42506812,1250390.4522613066,1.3231934734443,103.944779070764,0,5.0,748.0,1044.0,3,0,1848000.0
1,2,2,2.0,1991224.1223103057,1,2535026.006904488,1922859.266802444,1.33990853882395,103.767523150763,1,62.0,466.4,689.0,6,0,1663200.0
0,3,2,2.0,2044910.1265822784,0,2106210.4838709678,1451673.381294964,1.32081769238494,103.752667309254,0,3.0,752.0,710.0,11,0,1089000.0
0,3,2,2.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.36022466927438,103.965510487541,1,27.0,347.0,893.0,15,0,943800.0
0,2,4,3.0,5384516.552978626,1,6349252.044609666,4096746.6666666665,1.2972590729906102,103.831023686317,0,46.0,540.0,1539.0,4,0,4455000.0
0,3,3,3.0,4775055.743509048,1,4847889.605389798,4278711.25,1.29351621618476,103.822235361872,0,6.0,109.0,2370.0,4,0,4661800.0
0,2,3,2.0,4775055.743509048,1,1967280.4586241276,3295495.5223880596,1.3123621720005,103.793301226982,0,92.0,296.0,1098.0,4,0,2909400.0
1,2,2,2.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.2772242561628302,103.853694940241,0,5.0,1042.0,1173.0,4,0,2894100.0
0,2,2,2.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.3162773675544,103.845724040655,1,1.0,71.0,657.0,4,0,1680800.0
0,2,4,4.0,5384516.552978626,1,6349252.044609666,16572637.777777778,1.30315428073007,103.829577548446,1,7.0,40.0,9494.0,4,0,57439400.0
0,3,1,1.0,1743462.156448203,1,1798508.9201877934,1484378.6666666667,1.3305813695676798,103.869367354703,0,6.0,332.0,571.0,6,0,1017500.0
0,2,3,2.0,2044910.1265822784,0,2106210.4838709678,2420852.755905512,1.31710645052527,103.758947292195,0,52.0,1468.0,915.0,4,0,1601600.0
0,3,2,2.0,4775055.743509048,1,4847889.605389798,4278711.25,1.2938490755616598,103.821581749873,0,6.0,109.0,958.0,6,0,2255000.0
1,3,3,4.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26816216653267,103.814379904552,0,11.0,1129.0,2174.0,5,0,5280000.0
0,3,3,3.0,1614645.7483838885,0,1468921.5496368038,1327180.8510638298,1.37305038178647,103.902039407109,0,18.0,716.0,1238.0,4,0,1408000.0
0,2,3,2.0,4775055.743509048,1,2535026.006904488,3110807.6923076925,1.31585312169369,103.782872020991,1,1.0,119.0,1421.0,4,0,3117400.0
0,2,1,1.0,3103501.436031332,0,1597532.42506812,1846157.3134328357,1.31266290803793,103.911509004252,1,7.0,74.0,517.0,5,0,825000.0
0,2,3,2.0,1293460.2150537635,0,1483697.049180328,1535318.4466019417,1.4401512884871297,103.82780133663,0,92.0,448.0,1152.0,4,0,1652200.0
0,3,1,1.0,2044309.4533029613,1,1967280.4586241276,1484352.1739130435,1.29474611826682,103.806830290183,0,2.0,736.0,441.0,4,0,1031800.0
0,2,2,1.0,1671637.4331550803,1,2530316.0,1601464.8484848484,1.3263563813243202,103.850660162189,1,62.0,162.0,635.0,3,0,1386000.0
0,2,4,5.0,3103501.436031332,1,3805257.0276497696,3950115.9223300973,1.29962978981916,103.898114344383,1,5.0,109.0,2659.0,6,0,4986300.0
1,2,2,1.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.28749505390492,103.793610594541,0,52.0,1862.0,657.0,4,0,1269800.0
0,2,1,1.0,2044309.4533029613,1,1967280.4586241276,1514382.6530612244,1.29205481713546,103.805546433928,0,1.0,1259.0,441.0,4,0,1349700.0
0,3,1,1.0,1391670.736086176,0,1340339.6103896103,1192865.2173913044,1.4107755541070903,103.830717569614,0,9.0,608.0,688.0,6,0,756800.0
0,2,3,2.0,5384516.552978626,1,2530316.0,2865933.819628647,1.31242688268348,103.841064338246,0,92.0,378.0,958.0,4,0,2556400.0
0,3,3,2.0,1464337.8330373003,0,1597532.42506812,2131635.185185185,1.31090098351951,103.936412761477,0,36.0,1093.0,1174.0,4,0,1529000.0
1,2,4,3.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.28749505390492,103.793610594541,0,52.0,1862.0,1195.0,3,0,2322100.0
0,2,2,1.0,4775055.743509048,1,4847889.605389798,4278711.25,1.29510458679803,103.828511352677,1,7.0,120.0,538.0,4,0,1430000.0
0,3,3,3.0,4775055.743509048,1,8152532.605729877,10466942.0,1.30921416741461,103.830896261502,1,14.0,58.0,1507.0,5,0,4290000.0
0,3,2,2.0,1369109.4515752625,0,1344969.9792960663,1426577.0440251573,1.36478651146586,103.764763618001,0,6.0,512.0,829.0,4,0,1320000.0
0,2,2,2.0,4775055.743509048,1,8152532.605729877,10466942.0,1.30970223831149,103.8307090901,1,20.0,30.0,1140.0,6,0,3286800.0
0,3,4,3.0,2044910.1265822784,0,2106210.4838709678,2420852.755905512,1.3182475031588703,103.762081253712,0,5.0,755.0,3961.0,10,0,4730000.0
1,2,4,2.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.28646428984999,103.793182490893,0,52.0,1862.0,1195.0,3,0,2178000.0
0,3,3,3.0,5384516.552978626,1,6349252.044609666,4096746.6666666665,1.29812444550056,103.834066449377,1,5.0,124.0,1830.0,8,0,6050000.0
0,2,5,4.0,1614645.7483838885,0,1468921.5496368038,1710901.2121212122,1.36721571020099,103.887069987475,0,92.0,1410.0,1668.0,4,0,2972200.0
0,2,2,1.0,3103501.436031332,1,3805257.0276497696,3950115.9223300973,1.29897474563265,103.899038172699,1,62.0,144.0,721.0,4,0,1854600.0
0,2,1,1.0,1671637.4331550803,1,2184191.4739884394,1484039.6396396395,1.32816337851711,103.863446045125,1,8.0,102.0,452.0,5,0,734800.0
1,2,3,3.0,1991224.1223103057,1,2535026.006904488,1922859.266802444,1.33990853882395,103.767523150763,1,62.0,466.4,1313.0,5,0,2841300.0
0,3,3,3.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.28617084485828,103.839567626644,0,2.0,396.0,1055.0,4,0,2299000.0
0,3,4,4.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.35521095284251,103.966422045067,0,7.0,501.0,1539.0,4,0,1760000.0
0,2,3,2.0,3103501.436031332,1,2184191.4739884394,2917566.1764705884,1.29884376283001,103.883834793855,1,23.0,45.0,1300.0,5,0,2513500.0
0,3,2,2.0,1475015.0159744408,0,1436531.6831683167,1405387.0967741935,1.33555731797921,103.742416815373,0,6.0,738.0,678.0,5,0,1428900.0
0,3,1,1.0,7014909.427609428,1,3734418.5676392573,4161450.4672897197,1.28924403038577,103.841983926044,0,9.0,696.0,484.0,4,0,1712700.0
0,3,3,3.0,1614645.7483838885,0,1468921.5496368038,1327180.8510638298,1.3757753187913502,103.902561278398,0,7.0,493.0,1119.0,6,0,1529000.0
0,2,2,1.0,1472142.6853707414,1,1506564.6327683616,1690572.1311475409,1.32550014170954,103.882891463503,0,-1.0,265.0,667.0,4,0,1307900.0
0,3,5,3.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.24297424636053,103.839164641252,0,11.0,124.0,3272.0,4,0,6550500.0
0,3,2,2.0,1671637.4331550803,1,1798508.9201877934,1857205.0062683516,1.33742074109903,103.846538493576,0,11.0,590.0,947.0,4,0,1628000.0
1,2,3,2.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.28749505390492,103.793610594541,0,52.0,1862.0,904.0,4,0,1650000.0
0,2,3,2.0,2328611.231884058,1,3543962.2532894737,2754738.596491228,1.27559528527257,103.837559859708,1,8.0,251.0,743.0,6,0,2200000.0
0,3,2,1.0,5384516.552978626,1,2291590.434782609,2229222.3214285714,1.30013550331303,103.846750395382,0,-1.0,188.0,592.0,12,0,1829300.0
0,3,4,4.0,1614645.7483838885,0,1804856.8767908309,2015160.1522842639,1.34553420682452,103.880737418528,1,1.0,80.0,1292.0,4,0,2640000.0
0,2,1,1.0,5384516.552978626,1,6349252.044609666,5815416.814159292,1.29660443035383,103.838842474051,1,8.0,130.0,614.0,11,0,1595000.0
0,0,3,2.0,1275588.2037533512,0,1425021.0,1262094.8,1.38915074349074,103.870336091468,0,6.0,496.0,979.0,3,0,1232000.0
0,2,1,1.0,3478224.1852487135,1,4528125.863723609,3044893.1558935363,1.29850522262382,103.857088439281,0,92.0,558.0,409.0,4,0,1097800.0
0,2,4,3.0,1391670.736086176,0,1483697.049180328,1535318.4466019417,1.43919858389734,103.829104449216,0,92.0,448.0,1302.0,4,0,2050400.0
0,2,3,2.0,1614645.7483838885,1,1798508.9201877934,1594948.9583333333,1.34036185896759,103.883846444139,0,-1.0,115.0,947.0,4,0,1832600.0
0,3,5,3.0,1614645.7483838885,0,1804856.8767908309,2015160.1522842639,1.34478691681927,103.878778848783,1,37.0,250.0,1970.0,4,0,3850000.0
1,2,1,1.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.28749505390492,103.793610594541,0,52.0,1862.0,527.0,4,0,748000.0
0,3,2,2.0,1472142.6853707414,0,1597532.42506812,1444335.9550561798,1.3200261026233702,103.91348728953,0,17.0,189.0,1744.0,6,0,1760000.0
0,3,4,5.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.2429639958111298,103.83710621358802,0,12.0,91.0,3735.0,4,0,6050000.0
0,2,3,3.0,1614645.7483838885,1,1798508.9201877934,1594948.9583333333,1.34036185896759,103.883846444139,0,-1.0,115.0,1066.0,4,0,2062500.0
0,3,2,2.0,1391670.736086176,0,1340339.6103896103,1706840.7407407407,1.41806132333282,103.847848309805,0,6.0,420.0,721.0,8,0,891000.0
0,3,2,2.0,1472142.6853707414,1,1506564.6327683616,1445918.6046511629,1.31721501497667,103.884668916461,0,4.0,250.0,570.0,5,0,1210000.0
0,3,3,3.0,1991224.1223103057,1,2535026.006904488,3110807.6923076925,1.31743375883187,103.776776207263,0,38.0,660.0,1687.0,4,0,2046000.0
0,3,3,2.0,3103501.436031332,1,2184191.4739884394,2917566.1764705884,1.2984373006061298,103.884408021083,1,6.0,130.0,1066.0,7,0,2623500.0
0,3,4,3.0,1475015.0159744408,0,1493349.0566037735,1517319.191919192,1.34598605175358,103.725377841597,0,5.0,696.0,1302.0,5,0,2860000.0
0,2,3,3.0,2044910.1265822784,1,1967280.4586241276,2227979.6116504855,1.30521073390523,103.788340566447,0,11.0,366.0,1862.0,4,0,2915000.0
0,3,3,3.0,2904791.5646258504,1,2530316.0,2578001.388888889,1.32534460429599,103.840724426138,1,7.0,90.0,1066.0,4,0,3134200.0
0,2,2,2.0,3103501.436031332,0,1597532.42506812,1846157.3134328357,1.31346564994475,103.93142655093,1,18.0,56.0,979.0,5,0,1848000.0
0,3,3,3.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26493085106915,103.81714789225,0,62.0,429.0,1249.0,4,0,3399000.0
0,3,1,1.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26493085106915,103.81714789225,0,62.0,429.0,431.0,4,0,1086800.0
0,3,1,1.0,1443190.826873385,0,1385824.888888889,1234319.5652173914,1.37992215984283,103.943332062277,0,6.0,380.0,452.0,3,0,679800.0
0,2,2,1.0,1991224.1223103057,1,2535026.006904488,1922859.266802444,1.3450158758703998,103.769771109783,0,62.0,258.0,614.0,3,1,1097800.0
0,3,4,3.0,2044910.1265822784,0,2106210.4838709678,2565085.714285714,1.29897499998973,103.76478395053302,0,6.0,478.0,3832.0,4,0,4840000.0
0,2,2,2.0,2328611.231884058,1,4528125.863723609,2038472.6643598615,1.2746439780471102,103.844741587315,0,8.0,360.0,667.0,4,0,1650000.0
0,3,1,1.0,1369109.4515752625,0,1344969.9792960663,1284003.076923077,1.37647653498516,103.756181306462,0,6.0,416.0,570.0,9,0,768900.0
0,3,3,3.0,3103501.436031332,1,2184191.4739884394,2917566.1764705884,1.2984373006061298,103.884408021083,1,6.0,130.0,1066.0,4,0,2462500.0
0,3,4,5.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.2429639958111298,103.83710621358802,0,12.0,91.0,2680.0,6,0,4958600.0
0,2,2,2.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30812038350771,103.837940839529,1,7.0,60.0,904.0,5,0,2640000.0
0,2,4,3.0,1743462.156448203,1,1798508.9201877934,2278432.624113475,1.33914159350708,103.87227624503,0,62.0,667.0,1119.0,4,0,2884200.0
0,3,2,1.0,1614645.7483838885,0,1804856.8767908309,1494831.3725490195,1.35368823040023,103.876444615904,1,8.0,198.0,495.0,6,0,811800.0
0,2,5,5.0,7014909.427609428,1,4528125.863723609,9158456.783919599,1.29298775382221,103.851046829843,0,6.0,39.0,6469.0,5,0,27422500.0
0,3,3,3.0,4775055.743509048,1,2535026.006904488,3471861.61971831,1.31034080807782,103.802891320917,1,37.0,319.0,1055.0,4,0,2657600.0
0,2,4,3.0,1472142.6853707414,1,1506564.6327683616,1445918.6046511629,1.31948983025856,103.879994891095,0,62.0,566.0,1184.0,4,0,1969000.0
0,2,5,3.0,1614645.7483838885,0,1468921.5496368038,1710901.2121212122,1.36721571020099,103.887069987475,0,92.0,1410.0,1679.0,4,0,2701600.0
0,3,3,3.0,4775055.743509048,1,4847889.605389798,4278711.25,1.29810982307445,103.827712685178,0,26.0,325.0,1389.0,7,0,2420000.0
0,2,3,3.0,1391670.736086176,0,1483697.049180328,1535318.4466019417,1.43919858389734,103.829104449216,0,92.0,448.0,904.0,4,0,1306800.0
0,3,2,2.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.35900307841177,103.96686932054,1,9.0,329.0,936.0,6,0,1284800.0
1,2,3,2.0,7014909.427609428,1,3734418.5676392573,4161450.4672897197,1.2914248297393,103.844383363038,0,9.0,696.0,893.0,4,0,2964500.0
0,3,2,2.0,5384516.552978626,1,1788613.7651821862,1959676.1006289308,1.3003693778486498,103.847286583786,0,4.0,493.0,710.0,4,0,1672000.0
1,2,3,2.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.2863091960681798,103.792702828649,0,52.0,1862.0,969.0,4,0,1927200.0
0,2,3,2.0,5384516.552978626,1,6184363.008130081,4737212.931034483,1.30580609670053,103.833059609864,1,11.0,338.0,1249.0,5,0,5498900.0
0,2,2,2.0,3103501.436031332,1,1506564.6327683616,1662387.1508379888,1.31169308156397,103.896306665361,1,8.0,120.0,667.0,6,0,1316700.0
0,3,3,2.0,1369109.4515752625,0,1344969.9792960663,1082733.3333333333,1.35213754685233,103.759354902417,0,17.0,572.0,969.0,5,0,1001000.0
0,3,3,3.0,4775055.743509048,1,8152532.605729877,10466942.0,1.31083945362027,103.828325367461,1,8.0,156.0,1765.0,6,0,5478000.0
0,3,1,1.0,2904791.5646258504,1,2530316.0,2578001.388888889,1.32534460429599,103.840724426138,1,7.0,90.0,539.0,3,0,1373200.0
1,2,1,1.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.2863091960681798,103.792702828649,0,52.0,1862.0,646.0,3,1,1149500.0
0,3,4,4.0,4775055.743509048,1,4847889.605389798,5507399.833887043,1.31348794645771,103.829908098471,1,6.0,466.4,1658.0,4,0,4818000.0
0,2,3,3.0,2044910.1265822784,0,2106210.4838709678,2420852.755905512,1.31919648268012,103.761179518517,0,5.0,1468.0,969.0,6,0,1729200.0
0,3,1,1.0,4775055.743509048,1,2535026.006904488,2723755.944055944,1.31356614088715,103.803217953455,1,62.0,638.0,538.0,4,0,1501500.0
0,3,3,2.0,1475015.0159744408,0,1436531.6831683167,1499408.9719991793,1.33758505557106,103.736682684179,0,23.0,280.0,1098.0,4,1,1386000.0
0,3,3,4.0,1391670.736086176,0,1340339.6103896103,1706840.7407407407,1.4180713949583403,103.84790678249,0,6.0,420.0,2551.0,6,0,2795100.0
0,2,2,2.0,4775055.743509048,1,2535026.006904488,2430919.9029126214,1.3297125646108705,103.796996065203,0,62.0,476.0,710.0,4,0,1897400.0
0,2,3,2.0,3103501.436031332,1,1506564.6327683616,1662387.1508379888,1.31333241479016,103.899812758346,1,9.0,55.0,872.0,6,0,1375000.0
0,3,4,4.0,1464337.8330373003,0,1597532.42506812,1624455.4455445544,1.33753586880554,103.920651855815,0,7.0,577.0,2153.0,6,0,2723500.0
0,3,3,4.0,1443190.826873385,0,1385824.888888889,1462378.6666666667,1.37141713343027,103.941469118073,0,28.0,419.0,1529.0,5,0,1485000.0
0,2,4,3.0,2044910.1265822784,1,1967280.4586241276,2218791.0828025476,1.2808517227191698,103.790629794944,0,62.0,548.0,1518.0,4,0,3205400.0
0,2,4,2.0,1614645.7483838885,0,1468921.5496368038,1710901.2121212122,1.36721446874555,103.886695353899,0,92.0,1410.0,1292.0,4,0,2391400.0
0,2,4,5.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.3074153524008705,103.83971731014,1,7.0,50.0,2303.0,4,0,8359900.0
0,2,1,1.0,5384516.552978626,1,6184363.008130081,4737212.931034483,1.30580609670053,103.833059609864,1,11.0,338.0,635.0,4,0,2301200.0
0,2,4,4.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30505921341794,103.83923580687,1,11.0,40.0,2497.0,4,0,7689000.0
0,2,4,4.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.36106278251276,103.969953491394,1,92.0,276.0,1410.0,4,0,2021800.0
0,2,4,4.0,1991224.1223103057,1,2535026.006904488,1922859.266802444,1.34569360134293,103.769862628576,0,62.0,258.0,1410.0,4,0,2768200.0
0,3,2,2.0,1443190.826873385,0,1474056.5557729942,1230067.5824175824,1.34856753039649,103.926675325727,0,8.0,696.0,926.0,6,0,1023000.0
0,2,3,2.0,1369109.4515752625,0,1552352.9032258065,1504939.779005525,1.3655707838852,103.77504908361,0,92.0,460.0,936.0,4,0,1562100.0
0,3,1,1.0,1743462.156448203,1,1798508.9201877934,1484378.6666666667,1.3305813695676798,103.869367354703,0,6.0,332.0,570.0,6,0,1031800.0
0,2,2,1.0,5384516.552978626,1,6184363.008130081,2582800.000810435,1.30348685424971,103.837444387582,0,6.0,268.0,969.0,8,0,2420000.0
1,2,3,2.0,1991224.1223103057,1,2535026.006904488,1922859.266802444,1.34013731823673,103.768787031514,1,62.0,466.4,980.0,4,0,2215400.0
0,3,3,3.0,2044910.1265822784,0,2106210.4838709678,2420852.755905512,1.3182475031588703,103.762081253712,0,5.0,755.0,915.0,5,0,1815000.0
0,2,1,1.0,1369109.4515752625,0,1344969.9792960663,1082733.3333333333,1.35327028652997,103.758796748641,1,7.0,193.0,904.0,3,0,1089000.0
1,3,4,3.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26714499289003,103.811002300666,0,11.0,1129.0,2470.0,5,0,5707800.0
0,2,2,1.0,1743462.156448203,1,1798508.9201877934,1545923.611111111,1.33202729656296,103.868659488195,0,4.0,731.0,527.0,6,0,1089000.0
0,3,3,3.0,4775055.743509048,1,2535026.006904488,2723755.944055944,1.3124399204592,103.803402501808,1,62.0,638.0,1356.0,4,0,4131600.0
1,3,2,2.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26675675764187,103.809838999267,0,11.0,1129.0,1012.0,5,1,1911800.0
0,3,3,3.0,1614645.7483838885,0,1425021.0,1291403.1746031747,1.38845251403045,103.896379886373,0,7.0,622.0,1000.0,6,0,1595000.0
0,3,3,2.0,4775055.743509048,1,2535026.006904488,3471861.61971831,1.31026656139423,103.802608879709,1,37.0,319.0,936.0,4,0,2544000.0
0,3,3,3.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.24323424650197,103.841964748723,0,12.0,264.0,1776.0,4,0,3891800.0
0,2,4,4.0,1472142.6853707414,1,1506564.6327683616,1445918.6046511629,1.31941278190941,103.8794959606,0,62.0,566.0,1389.0,4,0,2346300.0
0,2,3,2.0,2044910.1265822784,1,1967280.4586241276,1678277.4774774774,1.27960678744377,103.785048203742,1,1.0,170.0,1098.0,6,0,2365000.0
0,3,2,2.0,1464337.8330373003,0,1597532.42506812,1409073.4042553192,1.32699517438883,103.944312151127,0,6.0,582.0,678.0,7,0,1265000.0
0,2,2,2.0,1472142.6853707414,0,1597532.42506812,1323384.5360824743,1.32780887766582,103.906399584482,1,3.0,48.0,646.0,4,1,1373900.0
0,3,2,2.0,5384516.552978626,1,1788613.7651821862,1959676.1006289308,1.30178268606854,103.847150912242,0,4.0,493.0,667.0,5,0,1540000.0
0,3,1,1.0,1991224.1223103057,1,2535026.006904488,2755261.5384615385,1.3338082261543702,103.787778146771,1,12.0,536.0,570.0,4,0,1408000.0
0,2,2,1.0,2044309.4533029613,1,3543962.2532894737,1752566.6666666667,1.28462238830919,103.832978321445,0,85.0,11.0,1023.0,6,0,1265000.0
0,2,1,1.0,2044309.4533029613,1,3543962.2532894737,1991646.5277777778,1.2763901192721498,103.830271330171,0,92.0,1074.0,527.0,4,0,1320000.0
1,2,1,1.0,7014909.427609428,1,3734418.5676392573,4161450.4672897197,1.2914248297393,103.844383363038,0,9.0,696.0,441.0,3,1,1276000.0
0,2,2,2.0,1614645.7483838885,0,1425021.0,1743700.5917159764,1.3823880275650702,103.892136541911,0,6.0,680.0,764.0,3,0,1588500.0
1,2,1,1.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.2772242561628302,103.853694940241,0,5.0,1042.0,721.0,7,0,1784000.0
0,2,2,2.0,2328611.231884058,1,2277172.2433460075,1927052.9411764755,1.28004529331829,103.840358673254,0,9.0,68.0,689.0,4,0,1573000.0
0,2,2,1.0,1369109.4515752625,0,1552352.9032258065,1504939.779005525,1.3655707838852,103.77504908361,0,92.0,460.0,646.0,3,0,1137600.0
